Tick:,ID:,Tweeted:,TweetCount:,Followers:,Influence: 1.0,Quality: 1.0,Frequency: 0.0
100,99,false,0,2
200,99,false,0,1
300,99,false,0,0
400,99,false,0,2
500,99,false,0,2
600,99,false,0,2
700,99,false,0,2
800,99,false,0,1
900,99,false,0,1
1000,99,false,0,1
1100,99,false,0,1
1200,99,false,0,3
1300,99,false,0,0
1400,99,false,0,2
1500,99,false,0,3
1600,99,false,0,2
1700,99,false,0,1
1800,99,false,0,3
1900,99,false,0,2
2000,99,false,0,3
2100,99,false,0,1
2200,99,false,0,1
2300,99,false,0,0
2400,99,false,0,0
2500,99,false,0,0
2600,99,false,0,1
2700,99,false,0,0
2800,99,false,0,1
2900,99,false,0,3
3000,99,false,0,1
3100,99,false,0,1
3200,99,false,0,0
3300,99,false,0,1
3400,99,false,0,0
3500,99,false,0,1
3600,99,false,0,2
3700,99,false,0,1
3800,99,false,0,0
3900,99,false,0,1
4000,99,false,0,3
4100,99,false,0,3
4200,99,false,0,1
4300,99,false,0,2
4400,99,false,0,2
4500,99,false,0,1
4600,99,false,0,3
4700,99,false,0,2
4800,99,false,0,2
4900,99,false,0,2
5000,99,false,0,3
